time_s,velocity_um_per_s,velocity_smooth_um_per_s
20.4333333333333,3.31899363512553,3.42393147509502
20.4666666666667,3.39347351544075,3.42167244703757
20.5,3.29489093142498,3.41377974883656
20.5333333333333,3.17473719384644,3.39765576154321
20.5666666666667,3.09427495546193,3.38014304651375
20.6,3.10081239355111,3.36981745809958
20.6333333333333,3.21430494041965,3.36852696441556
20.6666666666667,3.26928222244776,3.36843635400246
20.7,3.19945307826392,3.35998588923554
20.7333333333333,3.13296484978844,3.34320482623167
20.7666666666667,3.17805463294859,3.32664888121344
20.8,3.35079281663386,3.31850803328543
20.8333333333333,3.42437859326461,3.3144443973397
20.8666666666667,3.38519201818762,3.30790111089719
20.9,3.24691103204057,3.29616614799195
20.9333333333333,3.07267493399219,3.2803033268943
20.9666666666667,3.13945556585772,3.26816613268406
21,3.36617921388786,3.26519696810402
21.0333333333333,3.40415646673388,3.26533502680012
21.0666666666667,3.44420346379187,3.26719725517457
21.1,3.46931819670745,3.26651657743522
21.1333333333333,3.30815847564953,3.25760854484988
21.1666666666667,3.19245301453311,3.24678880859857
21.2,3.31481240042173,3.24450508880464
21.2333333333333,3.43227420961562,3.24914290748077
21.2666666666667,3.30600211736243,3.25067589600503
21.3,3.13057602527196,3.24885859113866
21.3333333333333,3.02687441926534,3.24865417294613
21.3666666666667,2.93996811207135,3.2472949964954
21.4,2.86940324806282,3.23983422240235
21.4333333333333,2.83388536288853,3.22366394666112
21.4666666666667,2.74370415679068,3.20200496803945
21.5,2.65559903787964,3.18069523825461
21.5333333333333,2.74765809372082,3.16645926825042
21.5666666666667,2.83223079038311,3.15772446274779
21.6,2.87255330672904,3.15011582652039
21.6333333333333,2.96263185360702,3.14172672362663
21.6666666666667,2.8509713257077,3.12778302706863
21.7,2.801647952546,3.11452285621137
21.7333333333333,2.88220184928263,3.10616408952784
